GO term	Primary symbol
GO:0000132	ACTR10|ACTR1A|ACTR1B|ARHGEF2|BCCIP|CDK5RAP2|CENPA|DCTN1|DYNLT1|FGF10|GJA1|GPSM2|HTT|ITGB1|MAD2L1|MCPH1|MISP|NDC80|NDE1|NDEL1|NSFL1C|NUMA1|PAFAH1B1|PAX6|PLK1|SAPCD2|SPDL1|SPRY1|SPRY2|UBXN2B|ZW10
GO:0000137	ATL1|GOLGA2|GOLGA6A|GOLGA6B|GOLGA6C|GOLGA6D|GOLGA8A|GOLGA8B|GOLGA8CP|GOLGA8DP|GOLGA8F|GOLGA8H|GOLGA8IP|GOLGA8J|GOLGA8K|GOLGA8M|GOLGA8N|GOLGA8O|GOLGA8R|GOLGA8S|GOLGA8T|GOLT1A|LLGL1|NECAB3|SMPD3|TMEM59|XYLT1
GO:0000138	B4GALT1|BET1|BET1L|HID1|SGMS1|TMEM59|YIPF1|YIPF2|YIPF6
GO:0000139	A4GNT|A8MXE2|ABCA5|ABCA7|ABCB6|ABCG1|ACBD3|ACER2|ADAM10|ADORA2A|AGPAT3|AGTRAP|ANKRD28|AP1B1|AP1G1|AP1G2|AP1M1|AP1M2|AP1S1|AP1S2|AP1S3|AP3D1|APOO|ARCN1|AREG|ARF1|ARF3|ARFGAP1|ARFGAP2|ARFGAP3|ARFGEF1|ARFGEF2|ARFIP1|ARHGAP21|ARHGAP32|ARL3|ARRB1|ASAH2|ATF6|ATL1|ATP2C1|ATP2C2|ATP7B|B2M|B3GALNT1|B3GALNT2|B3GALT1|B3GALT2|B3GALT4|B3GALT5|B3GALT6|B3GAT1|B3GAT2|B3GAT3|B3GNT10|B3GNT2|B3GNT3|B3GNT4|B3GNT5|B3GNT6|B3GNT7|B3GNT8|B3GNT9|B4GALNT1|B4GALNT2|B4GALT1|B4GALT2|B4GALT3|B4GALT4|B4GALT5|B4GALT6|B4GALT7|B4GAT1|BET1|BET1L|BLZF1|BSG|C1GALT1|C1GALT1C1|C6orf89|CABP1|CAMK1G|CAV1|CAV2|CAV3|CBFA2T3|CD1E|CD55|CD59|CD74|CDC42|CDIPT|CHP1|CHPF|CHPF2|CHPT1|CHST1|CHST10|CHST11|CHST12|CHST13|CHST14|CHST15|CHST2|CHST3|CHST4|CHST5|CHST6|CHST7|CHST8|CHST9|CHSY1|CHSY3|CLCN3|CLCN5|CLN3|CLSTN1|CLSTN2|CLSTN3|CNGA2|CNGA4|CNGB1|CNIH1|CNIH2|CNIH3|COG1|COG2|COG3|COG4|COG5|COG6|COG7|COG8|COL7A1|COP1|COPA|COPB1|COPB2|COPE|COPG1|COPG2|COPZ1|COPZ2|CORO7|CREB3|CREB3L3|CREB3L4|CSGALNACT1|CSGALNACT2|CSNK1D|CSPG5|CTSC|CTSZ|CUL3|CUX1|CUX2|CYP2E1|CYTH1|CYTH2|CYTH3|CYTH4|DBNL|DENND5A|DHCR24|DIPK2A|DNM1L|DNM2|DOP1A|DOP1B|DSE|DSEL|DYNAP|EBAG9|ECE2|EEF1AKMT4-ECE2|EGFR|EMP2|ENTPD4|ENTPD6|ERC1|EXT1|EXT2|F5|F8|FAM20B|FIG4|FKRP|FNDC3A|FOLR1|FTCD|FURIN|FUT3|FUT8|FZD5|GABARAP|GABARAPL2|GAD2|GAL3ST1|GALNT1|GALNT10|GALNT11|GALNT12|GALNT13|GALNT14|GALNT15|GALNT16|GALNT17|GALNT18|GALNT2|GALNT3|GALNT4|GALNT5|GALNT6|GALNT7|GALNT8|GALNT9|GALNTL6|GASK1B|GBF1|GBGT1|GBP1|GBP2|GBP3|GBP4|GBP5|GCC1|GCNT1|GCNT2|GCNT3|GCNT4|GCNT7|GIMAP1|GJA1|GLCE|GLG1|GLIPR2|GNAI3|GNPNAT1|GNPTAB|GNPTG|GOLGA1|GOLGA2|GOLGA3|GOLGA4|GOLGA5|GOLGA7B|GOLGB1|GOLIM4|GOLPH3L|GOLT1A|GOLT1B|GOPC|GORASP1|GORASP2|GOSR1|GOSR2|GPER1|GPSM1|GRIA1|GRM6|HACE1|HEPACAM2|HLA-A|HLA-B|HLA-C|HLA-DPA1|HLA-DPB1|HLA-DQA1|HLA-DQA2|HLA-DQB1|HLA-DQB2|HLA-DRA|HLA-DRB1|HLA-DRB3|HLA-DRB4|HLA-DRB5|HLA-E|HLA-F|HLA-G|HLA-H|HPD|HRAS|HS2ST1|HS3ST2|HS3ST3A1|HS3ST3B1|HS3ST4|HS3ST5|HS3ST6|HS6ST1|HS6ST2|HYAL2|ICA1|IFNGR2|IFT20|IL15RA|IL17RD|INS|IRGM|ITM2B|KDELR1|KDELR2|KDELR3|KIAA0319L|KLHL12|KLHL21|LALBA|LARGE1|LARGE2|LEPROT|LITAF|LMAN1|LMAN1L|LMAN2|LMAN2L|LMTK3|LPCAT1|LPCAT2|LST1|MALL|MAN1A1|MAN1A2|MAN1C1|MAN2A1|MAN2A2|MANEA|MANEAL|MAP4K2|MAPK8IP3|MARCH4|MARCH9|MBTPS1|MBTPS2|MCFD2|MGAT1|MGAT2|MGAT3|MGAT4A|MGAT4B|MGAT4C|MGAT4D|MGAT5|MGAT5B|MIA3|MMD2|MMGT1|MOSPD1|MPHOSPH9|MTOR|MYMX|MYO18A|NAA60|NAPA|NAPEPLD|NCAM1|NDFIP1|NDFIP2|NDST1|NDST2|NDST3|NDST4|NLRP3|NMNAT2|NOS3|NOSIP|NOTCH1|NOTCH2|NOTCH3|NOTCH4|NRAS|NSF|NTRK1|NTRK2|NUMA1|OPTN|OSBP|PAQR3|PARM1|PDCD10|PDCD6|PDGFA|PDGFB|PDGFC|PDGFD|PEF1|PGAP2|PGAP3|PI4KB|PIKFYVE|PITPNB|PJA2|PKD1|PKMYT1|PLCE1|PLD1|PLEKHA3|PLEKHA8|PMEPA1|PNPLA8|POMGNT1|PPP6C|PPP6R1|PPP6R3|PREB|PRKCI|PROS1|PSEN1|PSEN2|PTGES2|PXYLP1|PYCARD|QPCTL|QSOX1|RAB10|RAB11FIP5|RAB12|RAB14|RAB1A|RAB1B|RAB26|RAB2A|RAB2B|RAB30|RAB33A|RAB33B|RAB36|RAB39A|RAB41|RAB6A|RAB6B|RAB8A|RAC1|RAP1GAP|RASGRP1|RFFL|RGP1|RHBDD2|RHBDF1|RHEB|RHO|RHOU|RIC1|RIC3|RND3|RNF121|RNF125|RNF13|RNF175|RNF24|ROCK1|RTN1|RTN3|RXYLT1|SACM1L|SAR1A|SCAMP1|SCAMP2|SCAMP3|SCAMP4|SCAMP5|SCAP|SCARA3|SCARB2|SCOC|SEC13|SEC16A|SEC16B|SEC22B|SEC23A|SEC23B|SEC23IP|SEC24A|SEC24B|SEC24C|SEC24D|SEC31A|SEC31B|SERINC3|SERPINA1|SGMS1|SH3GL2|SH3GLB1|SLC16A13|SLC2A1|SLC30A6|SLC33A1|SLC35A1|SLC35A2|SLC35A3|SLC35B2|SLC35B3|SLC35B4|SLC35C1|SLC35D2|SLC50A1|SLC9A7|SLC9A8|SMPD3|SMPD4|SNAP29|SNAPIN|SORL1|SPPL2B|SREBF1|SREBF2|ST3GAL1|ST3GAL2|ST3GAL3|ST3GAL4|ST3GAL5|ST3GAL6|ST6GAL1|ST6GAL2|ST6GALNAC1|ST6GALNAC2|ST6GALNAC3|ST6GALNAC4|ST6GALNAC5|ST6GALNAC6|ST8SIA1|ST8SIA2|ST8SIA3|ST8SIA4|ST8SIA5|ST8SIA6|STEAP4|STK25|STK26|STX12|STX16|STX18|STX5|STX6|SURF4|SVIP|SYBU|TAPBP|TAPBPL|TFG|TGFA|TLCD3B|TLR3|TLR7|TLR8|TLR9|TMBIM4|TMCO1|TMED10|TMED2|TMED3|TMED7|TMED9|TMEM115|TMEM130|TMEM132A|TMEM167A|TMEM167B|TMEM50B|TMEM59|TMEM59L|TMEM87B|TMF1|TNFRSF1A|TNKS|TNKS2|TPST1|TPST2|TPTE2|TRAPPC1|TRAPPC10|TRAPPC2|TRAPPC2L|TRAPPC3|TRAPPC4|TRAPPC5|TRAPPC6A|TRAPPC6B|TRAPPC9|TRIM23|TRIP11|UGCG|UNC93B1|USO1|UST|VAC14|VAMP4|VAPA|VAPB|VPS45|VTI1A|WHAMM|WIPI1|WLS|XYLT1|XYLT2|YIPF6|YKT6|ZDHHC13|ZDHHC15|ZDHHC17|ZDHHC21|ZDHHC3|ZDHHC7
GO:0000145	EXOC1|EXOC1L|EXOC2|EXOC3|EXOC3L1|EXOC3L2|EXOC3L4|EXOC4|EXOC5|EXOC6|EXOC6B|EXOC7|EXOC8|MYRIP|RAB10|SEPTIN2|SH3BP1|STXBP6|TNFAIP2|WASHC1
GO:0000146	MYH10|MYH13|MYH14|MYH2|MYH3|MYH4|MYH6|MYH7|MYH8|MYH9|MYO1B|MYO1C|MYO1D|MYO1E|MYO3A|MYO5A|MYO5B|MYO7A|MYO9B
GO:0000147	TIGD5|WAS|WASL|WIPF1|WIPF2|WIPF3
GO:0000149	ANKRD27|BAIAP3|CAPN10|CPLX1|CPLX2|CPLX3|CPLX4|EXOC3|EXOC3L1|EXOC3L2|EXOC3L4|GABARAPL2|GOSR2|LRRK2|NAPA|NBAS|NSF|PICALM|SEC24C|SEC24D|SNAP91|SNAPIN|SNCA|STX10|STX11|STX12|STX16|STX17|STX19|STX1A|STX1B|STX2|STX3|STX4|STX5|STX6|STX7|STX8|STXBP1|SYT1|SYT10|SYT11|SYT12|SYT13|SYT15|SYT17|SYT2|SYT3|SYT4|SYT5|SYT6|SYT7|SYT8|SYT9|TNFAIP2|TRIM9|TSNARE1|UVRAG|VAMP2|VAMP7|VPS50|VTI1A|VTI1B
GO:0000150	DMC1|RAD51
GO:0000151	ABTB1|AMFR|ANKIB1|ARIH1|ARIH2|ARMC8|ASB1|ASB12|ASB2|BARD1|BMI1|BRAP|BRCA1|BRCC3|CAND1|CBLL1|DCUN1D1|DCUN1D2|DCUN1D3|DCUN1D4|DCUN1D5|DYRK2|FBXL21P|FBXL3|FBXL4|FBXL5|FBXL7|FBXO10|FBXO11|FBXO21|FBXO24|FBXO25|FBXO4|FBXO7|FBXO8|FBXO9|FBXW11|FBXW4|GID4|GID8|GPR37|IKBKG|LMO7|MAEA|MED1|MED10|MED11|MED12|MED20|MED21|MED27|MED30|MED31|MED7|MIB2|MKLN1|NEDD4|PRKN|RANBP10|RANBP9|RCHY1|RING1|RMND5A|RNF11|RNF14|RNF144A|RNF144B|RNF168|RNF19A|RNF19B|RNF2|RNF20|RNF217|RNF40|RNF8|SMURF2|STUB1|SUGT1|TOPORS|TRAF2|TRAF7|TSPAN17|UBE2C|UBE2D1|UBE2D2|UBE2D3|UBE2D4|UBE2E1|UBE2J2|UBE2L3|UBE2L5|UBE2L6|UBE2N|UBE2V1|UBE3D|UBE4A|UBE4B|UBR1|UBR2|UBR3|WDR26|WWP1|WWP2|YPEL5
GO:0000152	BABAM2|BRCC3
GO:0000153	ATG3
GO:0000154	NAT10|TFB1M|THUMPD1|TSR3
GO:0000159	CYCS|IER5|NKD1|PPP2CA|PPP2CB|PPP2R1A|PPP2R1B|PPP2R2A|PPP2R2B|PPP2R2C|PPP2R2D|PPP2R3A|PPP2R3B|PPP2R5A|PPP2R5B|PPP2R5C|PPP2R5D|PPP2R5E|PTPA
GO:0000160	MMS19
GO:0000164	NCK1|PPP1CA|PPP1CB|PPP1CC|PPP1R11|PPP1R15A|PPP1R15B|PPP1R3B|PPP1R9B|SHOC2
GO:0000165	ACTN2|ANGPT1|ARAF|AREG|ARTN|BRAF|BRAP|BTC|CALM1|CAMKK2|CCL2|CCL3|CCL5|CCR5|CSF2|CSF2RA|CSF2RB|CUL3|DAB2IP|DLG1|DLG2|DLG3|DLG4|DUSP5|DUSP6|DUSP7|DUSP9|EGF|EGFR|EPGN|ERBB2|ERBB3|ERBB4|EREG|FGF1|FGF10|FGF13|FGF16|FGF17|FGF18|FGF19|FGF2|FGF20|FGF22|FGF23|FGF3|FGF4|FGF5|FGF6|FGF7|FGF8|FGF9|FGFR1|FGFR2|FGFR3|FGFR4|FLT3|FLT3LG|FRS2|FRS3|FYN|GDNF|GFRA1|GFRA2|GFRA3|GFRA4|GRB2|GRIN1|GRIN2B|HBEGF|HGF|HRAS|HSF1|IL17RD|IL18|IL1B|IL2|IL2RA|IL2RB|IL2RG|IL3|IL31RA|IL3RA|IL5|IL5RA|IRS1|IRS2|ITPKB|JAK1|JAK2|JAK3|KBTBD7|KIT|KITLG|KL|KLB|KRAS|KSR1|LAMTOR2|LAMTOR3|LAT|LRRC7|LRRK2|MAP2K1|MAP2K2|MAP2K6|MAP3K1|MAP3K14|MAP3K15|MAP3K3|MAP3K4|MAP3K5|MAPK1|MAPK12|MAPK15|MAPK3|MAPK4|MAPK6|MAPK7|MAPKAPK2|MAPKAPK3|MAPKAPK5|MARK3|MBP|MEF2A|MEF2C|MEN1|MET|MOS|MYC|NCAM1|NEFL|NF1|NLK|NRAS|NRG1|NRG2|NRG4|NRTN|PABPN1|PAK1|PAK3|PAQR3|PDGFA|PDGFB|PDGFRA|PDGFRB|PEA15|PEBP1|PLVAP|POU4F2|PPM1L|PPP5C|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD10|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD5|PSMD6|PSMD7|PSMD8|PSMD9|PSME1|PSME2|PSME3|PSME4|PSMF1|PSPN|PTK2|PTK2B|PTPRA|RAF1|RANBP9|RAPGEF2|RASA1|RASA2|RASA3|RASA4|RASAL1|RASAL2|RASAL3|RASGEF1A|RASGRF1|RASGRF2|RASGRP1|RASGRP3|RASGRP4|RBX1|RET|RHBDD3|RIT2|SBK2|SCG2|SETX|SHANK3|SHC1|SHC2|SHC3|SMAD1|SOS1|SPRED1|SPTA1|SPTAN1|SPTB|SPTBN1|SPTBN2|SPTBN4|SPTBN5|SYNGAP1|TAOK3|TEK|TGFA|TGFB1|TNF|WDR83|YWHAB|YWHAE|ZFP36|ZFP36L1
GO:0000166	ABCA2|ABO|AKAP7|APAF1|APLF|CDC6|CHD1L|CHFR|CRCP|CRY1|DHRS11|DHRS3|DXO|EXOSC10|FHIT|GDPGP1|GPSM2|HDGF|HINT1|HINT2|HINT3|HPRT1|HSP90AA1|IMPDH1|IMPDH2|ITPA|L1RE1|LTB4R|MRPL39|NAXE|NOX4|NT5C1A|NT5C1B|NT5C2|NT5C3A|NT5C3B|NT5E|NT5M|NUBP1|NUBP2|ORC4|ORC5|POLA1|POLD1|POLE|POLR2D|PRTFDC1|PXK|PYGM|REV3L|RMI1|SLC22A4|SLC27A1|SLC27A4|SLC27A6|SUCLG1|TINAG|TRIB2|TYMS|VDAC2|VDAC3|VPS11
GO:0000170	DEGS2
GO:0000171	POP1|POP4
GO:0000172	POP1|POP4|POP5|POP7|RPP25|RPP30
GO:0000173	MBIP
GO:0000175	ANGEL1|ANGEL2|CNOT6|CNOT6L|CNOT7|CNOT8|DIS3|DIS3L|DIS3L2|ERI1|ERI2|ERI3|EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC7|EXOSC9|ISG20|ISG20L2|NOCT|PAN2|PARN|PDE12|PNLDC1|PNPT1|REXO2|TOE1|USB1|XRN2
GO:0000176	C1D|DIS3|EXOSC1|EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6|EXOSC7|EXOSC8|EXOSC9|MPHOSPH6|MTREX|NVL|WDR74
GO:0000177	CARHSP1|DIS3|DIS3L|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6|EXOSC7|EXOSC8|EXOSC9|GTPBP1
GO:0000178	DIS3|DIS3L|DIS3L2|EXOSC1|EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6|EXOSC7|EXOSC8|EXOSC9|KHSRP|MPHOSPH6|MTREX|ZFC3H1|ZFP36
GO:0000179	DIMT1|RRNAD1|TFB1M|TFB2M
GO:0000182	BEND3|DHX33|H2AFY|TSPYL2
GO:0000183	BAZ2A|BEND3|H3F3A|HIST1H3A|HIST1H4A|HIST2H3A|MBD2|RRP8|SIRT1|SIRT2|SMARCA5|SUV39H1
GO:0000184	CASC3|CTIF|DCP1A|DCP1B|DCP2|DHX34|EIF3E|EIF4A3|EIF4G1|ETF1|EXOSC10|GSPT1|GSPT2|HELZ2|MAGOH|MAGOHB|NCBP1|NCBP2|PABPC1|PARN|PNLDC1|PNRC2|PPP2CA|PPP2R1A|PPP2R2A|PYM1|RBM8A|RNPS1|RPL10|RPL10A|RPL11|RPL12|RPL13|RPL13A|RPL14|RPL15|RPL17|RPL18|RPL18A|RPL19|RPL21|RPL22|RPL23|RPL23A|RPL24|RPL26|RPL27|RPL27A|RPL28|RPL29|RPL3|RPL30|RPL31|RPL32|RPL34|RPL35|RPL35A|RPL36|RPL36A|RPL37|RPL37A|RPL38|RPL39|RPL4|RPL41|RPL5|RPL6|RPL7|RPL7A|RPL8|RPL9|RPLP0|RPLP1|RPLP2|RPS10|RPS11|RPS12|RPS13|RPS14|RPS15|RPS15A|RPS16|RPS17|RPS18|RPS19|RPS2|RPS20|RPS21|RPS23|RPS24|RPS25|RPS26|RPS27|RPS27A|RPS28|RPS29|RPS3|RPS3A|RPS4X|RPS4Y1|RPS5|RPS6|RPS7|RPS8|RPS9|RPSA|SMG1|SMG5|SMG6|SMG7|SMG8|SMG9|UBA52|UPF1|UPF2|UPF3A|UPF3B
GO:0000185	DAB2IP|GADD45A|GADD45B|GADD45G|KSR1|MAP4K1|MAP4K2|MAP4K3|MAP4K5|TAB1|TNF|TRAF7
GO:0000186	ADAM9|ADORA1|BMP4|BRAF|CARTPT|CRK|CRKL|EGF|EGFR|EIF2AK2|F2R|FRS2|GADD45B|GRM1|JAK2|KIDINS220|LAMTOR2|LAMTOR3|LRRK2|MAP3K1|MAP3K13|MAP3K14|MAP3K15|MAP3K2|MAP3K20|MAP3K21|MAP3K3|MAP3K4|MAP3K5|MAP3K6|MAP3K7|MAP3K8|MAPK1|MAPK3|MOS|NGF|NTRK1|PSEN1|RAF1|RAPGEF1|TAOK1|TAOK2|TAOK3|TGFBR1
GO:0000187	ADORA2B|ADRA2B|ALK|ARRB1|AVPI1|BMP2|C1QTNF2|C5|C5AR1|CD74|CD81|CDK1|CHRNA7|CRKL|CSPG4|CXCL17|CXCR4|DRD4|DUSP5|DUSP6|DUSP7|DUSP9|EGF|EPGN|ERP29|FGF1|FGF10|FGF2|FPR1|FRS2|GDF15|GFRAL|GHR|GHRL|GNG3|GRM1|GRM4|HGF|IGF1|IKBKG|IL1B|INAVA|INSR|IQGAP3|IRAK1|IRAK2|ITGA1|KARS|KIT|LPAR1|LPAR3|LRRK2|MADD|MAP2K1|MAP2K2|MAP2K3|MAP2K4|MAP2K5|MAP2K6|MAP2K7|MAP3K11|MAP3K2|MAP3K7|MAPK1|MAPK10|MAPK11|MAPK14|MAPK3|MAPKAPK2|MAPKAPK3|MAPKAPK5|MOS|MUC20|NOD1|NOD2|NRG1|NTF3|NTRK3|P2RX7|PAK3|PDE6G|PDE6H|PEA15|PIK3CB|PLA2G1B|PLCE1|PRDX2|PRKAA1|PROK1|PROK2|PTPN11|PTPRC|RET|RIPK2|RPS27A|S1PR2|SAA1|SBK2|SHC1|SHC2|SOD1|STK39|TAB1|TAB2|TAB3|TAOK1|TAOK2|TDGF1|TGFA|TGFB3|THBS1|TLR4|TNF|TP73|TRAF6|UBA52|UBB|UBC|UBE2N|UBE2V1|WNT5A
GO:0000188	CAV1|DUSP1|DUSP10|DUSP14|DUSP16|DUSP18|DUSP2|DUSP21|DUSP3|DUSP4|DUSP5|DUSP6|DUSP7|DUSP8|DUSP9|GPS1|GPS2|LAX1|PP2D1|PPP2CA|PPP2R1A|RGS3|RGS4|SPRED1|SPRED2|SPRED3
GO:0000209	AMFR|ANKIB1|AREL1|ARIH1|ARIH2|BCL2|BFAR|BIRC2|BLMH|BTRC|C10orf90|CBFB|CBL|CCNF|CDC34|CHFR|CTNNB1|CUL1|CUL3|DDB2|DTL|DTX3L|DZIP3|ERCC8|FBXL12|FBXL13|FBXL14|FBXL15|FBXL16|FBXL17|FBXL18|FBXL19|FBXL20|FBXL21P|FBXL22|FBXL3|FBXL4|FBXL5|FBXL7|FBXL8|FBXO10|FBXO11|FBXO15|FBXO17|FBXO2|FBXO21|FBXO22|FBXO27|FBXO30|FBXO31|FBXO32|FBXO4|FBXO40|FBXO41|FBXO44|FBXO6|FBXO7|FBXO9|FBXW10|FBXW11|FBXW12|FBXW2|FBXW4|FBXW5|FBXW7|FBXW8|FBXW9|HACE1|HDAC6|HECTD2|HECW1|HECW2|HERC5|HERC6|HUWE1|IRF2BP1|ITCH|KLHL42|LMO7|LNPEP|LONRF1|LRSAM1|MARCH1|MARCH5|MARCH8|MDM2|MGRN1|MIB2|MKRN1|MYLIP|NEDD4|NEDD4L|NFE2L1|NHLRC1|NHLRC3|NPEPPS|PELI1|PELI2|PELI3|PPIL2|PRKN|PRPF19|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD10|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD5|PSMD6|PSMD7|PSMD8|PSMD9|PSME1|PSME2|PSME3|PSME4|PSMF1|RBBP6|RBCK1|RBX1|RC3H1|RC3H2|RLIM|RMND5A|RNF111|RNF114|RNF115|RNF125|RNF14|RNF144A|RNF144B|RNF165|RNF167|RNF180|RNF183|RNF19A|RNF19B|RNF20|RNF213|RNF217|RNF31|RNF41|RPS27A|RUSC1|SASH1|SHPRH|SIAH1|SIAH2|SKP1|SKP2|SMURF1|SMURF2|SPSB1|STUB1|TAF1|THOP1|TMEM129|TNKS|TNKS2|TOPORS|TPP2|TRAF6|TRIM2|TRIM21|TRIM3|TRIM32|TRIM36|TRIM58|TRIM6|TRIM69|TRIM71|TRIP12|UBA52|UBB|UBC|UBE2A|UBE2B|UBE2D1|UBE2D2|UBE2D3|UBE2E1|UBE2G1|UBE2G2|UBE2J2|UBE2L3|UBE2U|UBE2V1|UBE2V2|UBE3B|UBE3C|UBE3D|UBE4A|UBE4B|UBOX5|UBR2|UBR5|UNKL|WSB1|WWP1|WWP2|ZNF738|ZNRF1|ZNRF2|ZSWIM2
GO:0000210	NUDT12
GO:0000212	ATRX|ESPL1|MOS|MYH9|TUBG1|TUBG2
GO:0000213	TSEN15|TSEN2|TSEN34|TSEN54
GO:0000214	CLP1|TSEN2|TSEN34|TSEN54
GO:0000215	NT5C3A|TRPT1
GO:0000220	ATP6V0A1|ATP6V0A2|ATP6V0A4|TCIRG1
GO:0000221	ATP6V1C1|ATP6V1C2|ATP6V1H
GO:0000224	NGLY1
GO:0000225	PIGL
GO:0000226	A6NNZ2|APC2|ATXN3|ATXN7|BBS4|BCCIP|CAMSAP1|CAMSAP2|CAMSAP3|CCDC8|CDC14A|CDC14B|CDC14C|CDK1|CDK5|CDK5R1|CDK5RAP2|CLASP1|CLASP2|CNP|CNTN2|CRMP1|CUL7|CUL9|DCLK2|DISC1|DOCK7|DYNC1LI1|DYNC1LI2|EML1|EML2|EML3|EML4|FER|GABARAP|GAPDH|GAS2L3|KIF2A|MAP1A|MAP1B|MAP1S|MAP2|MAP4|MAP6|MAP6D1|MAP7|MAP7D1|MAP7D2|MAP7D3|MAPT|MARK1|MARK2|MARK3|MARK4|MID1|NEFH|NEFL|OBSL1|PAFAH1B1|PARD3|PARD3B|PCNT|PHLDB2|PPP2R3C|PRKCZ|PTK2|RNF19A|SIK3|SKAP1|SON|SPATA7|SS18|TACC1|TACC2|TACC3|TAOK1|TBCD|TBCE|TBCEL|TTBK2|TTL|TUBA1A|TUBA1B|TUBA1C|TUBA3E|TUBA4A|TUBA4B|TUBA8|TUBAL3|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8|TUBD1|TUBE1|TUBG1|TUBG2|ULK4|UXT|VAMP4|WEE1|ZPR1
GO:0000228	BIRC5|BLM|EXOSC9|FIGNL1|H2AFY|H3F3A|HDAC8|HIST1H3A|HIST1H4A|HMGA2|HNRNPU|IK|JUN|MSH4|NCAPD2|NIPBL|PBRM1|PINX1|RAD51|SETX|SMARCE1|SMC2|SPIDR|TERF2IP|THOC5|TOP1|TOP2A|ZBTB18
GO:0000235	FAM161A|KIF18B|MAP9|PAFAH1B1
GO:0000242	BBS4|BBS9|CDK5RAP2|CEP152|CEP192|CEP85|DYRK3|HOOK3|LCK|NEDD1|NEK1|NIN|PCM1|RABL2B|TCP1|TNKS|TNKS2|TUBE1|TUBG1|TUBG2|WDR60
GO:0000243	PRPF39|SNRPC|SNRPD1|SNRPD3|U2AF2
GO:0000244	AAR2|CD2BP2|DDX20|PRPF19|PRPF3|PRPF31|PRPF6|PRPF8|SART3|SRSF10|SRSF12|USP4
GO:0000245	CRNKL1|DDX1|DDX39B|GCFC2|GEMIN2|GEMIN6|NCBP1|PRPF19|PRPF6|RBM5|SCAF11|SF1|SF3A2|SF3B1|SMN1|SNRPD1|SNRPD2|SNRPE|SNRPG|SRPK1|SRPK2|SRPK3|TXNL4A|USP39|ZRSR2
GO:0000246	DHCR24
GO:0000247	EBP|SREBF2
GO:0000248	FADS1|SC5D
GO:0000249	CYP26A1|CYP26B1|CYP26C1
GO:0000250	LSS
GO:0000252	NSDHL
GO:0000253	CBR3|DHRS11|DHRS4|HSD17B7|HSD3B1
GO:0000254	CH25H|FAXDC2|MSMO1
GO:0000256	ALLC
GO:0000257	NIT1
GO:0000262	POLG2
GO:0000266	COX10|DNM1|DNM1L|DNM2|DNM3|FIS1|GDAP1|GGNBP1|MFF|MIEF1|MTFP1|MTFR1|MTFR1L|MTFR2|MUL1|MX1|MX2|OPA1|PRKN
GO:0000268	BABAM2|PEX5|PEX5L
GO:0000272	CHIA|CHIT1
GO:0000274	ATP5PD
GO:0000275	ATP5F1C|ATP5F1D|ATP5F1E|ATP5F1EP2
GO:0000276	ATP5MC1|ATP5MC2|ATP5MC3|ATP5ME|ATP5MF|ATP5MG|ATP5MGL|ATP5PB|ATP5PF|MT-ATP8
